BACKDATE	CLIENTID	DATE	FEEDID	FEEDTYPE	FKEY	LEVEL	SYSTEM	USERID
	GB-HSBCAM	2015-09-10	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-11	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-20	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	CASH_GBPLIBIDON_FI	Constituent	FMRHOFGH	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	MLFI_EMUH_CONS_MONTHCAL_POINT_POSITIONS	Constituent	FMRUH9HL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-30	MLFI_EMUH_CONS_MONTHCAL_POINT_POSITIONS	Constituent	FMRUH9HL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-20	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	MLFI_HEC4HUSD_APOLLO_FI	Constituent	FMS0MYWM	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	MSCI_EMEU_R_EQ	Constituent	FMSOQINJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	MLFI_B3A0_FI	Constituent	FMSYQW9Z	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	MLFI_WVG7_FI	Constituent	FMTB1P18	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-21	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-24	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-25	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-26	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-27	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-28	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-31	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-01	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-02	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-03	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-04	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-07	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-08	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-09	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-10	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-11	HSBC_GAM_POINT_POSITIONS_HBC1_EM50SIG50LIG	Custom	FMTMEYEY	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-20	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	MSCI_EUGB_REUR_EQ	Constituent	FMTYFU1L	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	MLCU_H419HCHF_FI	Constituent	FMULY3VK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	HBC4_CONS_MONTHBUS_POINT_VALIDATIONS	Custom	FMUQJFCU	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-30	HBC4_CONS_MONTHBUS_POINT_VALIDATIONS	Custom	FMUQJFCU	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-20	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	FMPF_FXHED	Index	FMW7S3S4	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
2015-09-04	GB-HSBCAM	2015-09-07	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	LBFI_2_FI	Constituent	FMWDQJKD	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
